"","caseid","weight_full","mode","voted2012","regist2016","primary2016","intendvote","ideology","pid_strength","born_again","fundamentalist","race","female","income","hannity","minutes60","cooper","matthews","press","conan","bigbang","modernfamily","rush","npr","voted2016","votechoice2016","demprescandft","gopprescandft","libprescandft","greenprescandft","demhousecandft","gophousecandft","indhousecandft","demsencandft","gopsencandft","indsencandft","srsenft","jrsenft","nonrunsenft","demvpcandft","gopvpcandft","robertsft","popeft","christianfundft","femft","liberalsft","laborunionsft","poorft","bigbusinessft","conservativesft","sctft","gaysft","congressft","richft","muslimsft","christiansft","jewsft","teapartyft","policeft","transft","scientistsft","blmft","taxmill","vaccincesinschool","vaccines","govtreduceeq","reqequal","howequal","foreignim","immigsupport","freetradeag","marijuana","asiansft","hispanicsft","blacksft","illegalsft","whitesft","location","educ","gop","dem","employed","cath_attend","prot_attend","jew_attend","cath_nonatt","prot_nonatt","jew_nonatt","obama12","romney12","yesvote2016","trump16","clinton16"
"3523",405923,0.3928,2,1,1,0,1,5,7,0,0,1,1,4,0,0,0,0,0,0,0,0,NA,NA,4,2,31,85,49,43,60,83,NA,43,68,NA,NA,NA,49,42,100,69,70,52,52,40,85,49,61,53,70,51,69,51,50,81,50,50,88,50,70,17,1,0,NA,0,1,1,NA,1,0,0,52,50,79,33,50,"NY",3,1,0,1,0,1,0,0,0,0,0,1,1,1,0
"3524",405925,0.64789999,2,1,0,0,NA,1,3,1,0,6,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,70,0,50,70,50,0,NA,50,0,NA,NA,NA,50,50,0,40,0,40,85,85,100,100,30,0,70,50,30,30,50,85,85,30,30,50,85,85,1,0,NA,1,1,1,NA,4,1,1,85,85,85,60,85,"FL",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"3525",405931,0.75880003,2,1,1,1,1,4,1,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,60,50,50,70,50,NA,NA,NA,NA,95,30,NA,15,70,50,90,60,55,85,100,100,85,65,85,50,75,60,50,100,100,50,100,50,100,100,1,1,1,1,1,1,1,2,0,1,50,70,90,0,85,"WV",2,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"3526",405933,1.9435,2,0,1,0,0,4,5,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,4,2,0,100,60,30,40,50,NA,15,100,NA,NA,NA,50,40,100,70,85,50,40,50,100,50,60,50,70,70,50,100,40,60,100,50,100,40,100,40,0,0,NA,0,1,1,1,3,0,1,89,79,54,15,100,"AZ",3,0,0,1,0,0,0,0,0,0,NA,NA,1,1,0
"3527",405935,0.73180002,2,1,1,0,1,5,5,1,0,1,0,3,1,0,0,0,0,0,1,0,1,0,4,2,0,100,52,2,48,85,NA,51,97,NA,NA,NA,39,0,100,41,48,71,30,1,17,70,52,69,71,51,42,51,29,85,50,87,85,39,83,3,0,1,1,-1,1,1,NA,3,1,-1,NA,NA,NA,NA,NA,"KY",3,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"3528",405937,1.3835,2,1,1,1,1,5,6,0,0,1,0,NA,0,1,0,0,0,0,0,0,NA,NA,4,2,0,50,30,50,NA,70,NA,50,85,NA,NA,NA,85,30,70,50,85,30,50,30,0,70,30,60,60,100,30,50,30,50,100,60,100,85,85,15,1,1,1,-1,1,2,1,2,1,1,70,60,60,15,70,"AZ",2,1,0,0,0,0,0,1,0,0,0,1,1,1,0
"3529",405939,0.41280001,2,1,1,0,1,4,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1,70,0,50,50,50,50,NA,50,60,NA,NA,NA,50,50,50,50,70,50,60,50,85,70,50,50,85,100,50,50,50,70,100,50,70,50,70,100,1,1,1,1,1,1,NA,2,1,0,50,85,100,40,100,"FL",3,0,1,1,0,0,0,0,0,1,1,0,1,0,1
"3530",405941,2.3587999,2,1,1,0,1,6,7,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,2,0,70,30,15,15,85,NA,15,40,NA,NA,NA,85,15,85,40,50,60,15,15,40,50,40,85,30,70,30,60,50,100,70,85,85,30,60,15,-1,1,2,-1,0,NA,NA,2,0,0,50,50,50,15,50,"AZ",2,1,0,1,0,0,0,0,1,0,0,1,1,1,0
"3531",405952,0.75,2,1,1,0,1,6,6,1,0,1,0,NA,0,1,1,0,0,0,0,0,0,0,4,2,30,40,50,50,40,60,NA,50,70,NA,NA,NA,15,50,70,50,70,40,30,30,30,85,40,60,40,60,30,40,50,85,70,30,85,50,100,30,1,1,1,1,1,1,1,1,0,1,50,50,50,0,50,"KY",4,1,0,0,0,1,0,0,0,0,0,1,1,1,0
"3532",405955,0,2,1,1,1,1,5,1,1,0,2,0,5,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL",5,0,1,1,0,1,0,0,0,0,1,0,0,0,0
"3533",405958,1.5379,2,0,0,0,NA,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,71,1,NA,16,62,NA,NA,NA,16,NA,NA,NA,NA,62,0,NA,16,1,61,78,60,51,62,42,70,76,30,77,70,50,78,1,76,85,99,29,0,1,1,-1,1,1,NA,4,1,1,70,61,40,29,61,"FL",2,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
"3534",405959,0,2,1,1,1,1,4,1,0,0,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IL",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3535",405960,0.82969999,2,0,1,0,1,NA,4,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,4,1,70,NA,50,70,60,85,NA,40,71,NA,NA,NA,85,71,85,85,84,2,78,71,62,88,50,61,85,1,76,51,1,85,100,62,85,1,73,70,1,1,1,0,1,1,NA,2,1,-1,50,70,85,72,50,"NC",1,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1
"3536",405961,2.7035999,2,0,0,0,NA,NA,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,1,85,0,60,60,30,60,NA,0,70,NA,NA,NA,60,40,15,15,40,70,0,15,40,85,40,60,60,70,15,40,40,60,30,30,60,60,60,70,-1,0,NA,1,1,2,NA,1,1,-1,60,40,30,30,30,"NY",2,0,0,1,0,0,0,0,0,0,NA,NA,1,0,1
"3537",405965,0.80909997,2,1,0,0,1,3,3,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,85,0,40,30,90,NA,NA,50,NA,50,NA,NA,40,50,30,50,90,30,75,40,35,75,40,30,85,75,10,45,75,75,75,20,65,75,90,80,1,1,1,1,1,1,NA,4,1,0,75,75,75,75,75,"CA",5,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"3538",405967,0,2,1,1,0,1,NA,4,1,0,2,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MS",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3539",405969,0.71890002,2,0,1,1,0,NA,4,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,100,0,0,NA,69,NA,NA,83,NA,14,NA,NA,87,70,3,15,NA,70,100,70,85,100,15,60,50,69,50,0,70,85,85,50,15,70,85,100,1,1,2,0,1,1,NA,4,1,0,60,100,85,70,60,"CA",3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
"3540",405970,1.281,2,1,1,1,0,3,2,0,0,4,NA,NA,0,0,0,0,0,0,0,0,NA,NA,4,1,99,17,51,70,86,70,NA,69,70,NA,NA,NA,70,72,71,70,86,100,51,71,69,99,70,61,100,84,99,65,70,86,99,86,99,68,72,70,-1,1,2,1,1,1,NA,3,1,0,98,96,98,98,99,"NY",1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
"3541",405971,0.76200002,2,0,0,0,1,5,6,1,0,3,1,5,1,0,1,0,0,0,0,0,0,0,4,2,0,70,50,15,50,70,NA,NA,NA,NA,60,NA,NA,30,100,50,70,60,70,40,15,70,15,70,70,85,15,70,60,70,70,40,100,85,85,15,1,0,NA,-1,1,1,1,3,-1,1,85,70,60,15,70,"VA",3,1,0,1,0,0,0,0,1,0,NA,NA,1,1,0
"3542",405972,0.83020002,2,1,1,0,1,2,3,0,0,1,NA,6,0,0,0,0,0,0,1,1,0,0,4,1,100,0,30,50,50,NA,NA,NA,NA,NA,100,70,NA,85,0,85,85,0,100,100,60,85,60,40,70,85,40,70,60,100,100,0,85,50,100,85,1,1,1,0,1,1,1,3,1,-1,85,84,85,50,100,"MA",5,0,0,0,0,0,1,0,0,0,1,0,1,0,1
"3543",405973,0.8739,2,1,1,0,1,2,2,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,4,1,70,15,40,60,85,NA,NA,60,30,NA,NA,NA,NA,75,25,30,75,20,85,85,50,85,60,30,70,80,30,60,70,60,85,10,90,75,100,70,1,1,1,1,1,1,NA,3,1,-1,90,85,60,30,80,"GA",5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"3544",405980,0,2,1,1,0,NA,6,7,0,0,1,1,4,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IA",2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"3545",405982,0.36070001,2,1,1,1,1,6,7,1,0,1,1,3,0,1,0,0,0,0,1,0,0,0,4,2,31,71,50,52,49,95,NA,16,62,NA,NA,NA,50,16,97,61,96,92,73,30,62,51,62,70,34,14,71,71,32,100,70,61,97,15,63,16,-1,1,1,0,1,1,NA,2,1,0,30,30,33,30,85,"NC",4,1,0,1,0,1,0,0,0,0,0,1,1,1,0
"3546",405984,0.74680001,2,1,1,1,1,NA,2,0,0,5,1,4,0,0,1,0,0,0,0,0,NA,NA,4,1,100,0,50,50,50,50,NA,NA,NA,NA,50,50,NA,100,0,50,100,50,50,50,70,100,70,50,50,85,50,50,70,85,85,50,100,70,85,50,0,1,1,-1,1,1,NA,4,-1,1,70,85,60,85,60,"TX",2,0,1,0,1,0,0,0,0,0,1,0,1,0,1
"3547",405985,0.7202,2,1,1,0,1,2,1,0,0,1,0,2,0,0,1,1,1,0,0,0,NA,NA,3,NA,85,0,50,70,NA,70,NA,100,50,NA,NA,NA,85,60,15,40,100,40,70,70,60,100,60,30,70,70,30,50,50,70,100,15,85,30,85,70,1,1,2,0,1,1,NA,3,1,1,85,70,85,30,85,"IL",2,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"3548",405990,1.599,2,0,0,0,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,100,0,50,100,50,50,NA,50,60,NA,NA,NA,100,40,0,60,100,30,100,100,70,85,15,15,60,100,0,15,70,100,100,15,85,100,100,100,1,1,1,1,1,1,1,2,1,1,70,70,70,70,70,"SC",1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0
"3549",405994,1.2533,2,1,1,0,0,NA,2,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,4,9,40,66,50,NA,50,70,NA,50,70,NA,NA,NA,NA,NA,50,NA,100,50,100,50,50,60,30,50,70,100,60,50,65,100,90,NA,100,100,100,15,1,1,1,0,1,1,NA,2,0,1,51,50,50,28,52,"FL",1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
"3550",405998,1.0489,2,0,0,0,1,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,56,0,58,39,23,0,NA,30,83,NA,NA,NA,48,68,1,51,84,95,54,100,98,99,70,32,49,70,15,1,92,98,97,1,38,66,93,100,1,1,2,-1,1,1,NA,3,1,1,58,97,95,50,50,"SC",3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
"3551",406001,0.73629999,2,1,1,0,1,5,4,0,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,70,50,60,50,70,50,NA,NA,NA,NA,70,70,NA,50,40,50,NA,15,70,60,50,60,40,40,60,85,40,30,70,40,85,50,85,70,85,85,1,1,1,1,1,1,-1,4,1,0,80,80,80,50,80,"NM",5,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"3552",406002,0.70709997,2,1,1,1,1,5,6,1,0,1,0,3,0,0,0,0,0,0,0,0,NA,NA,4,2,15,70,40,40,50,85,NA,NA,NA,NA,60,70,NA,50,85,70,50,50,40,0,50,70,60,70,40,50,15,60,40,70,60,50,85,50,70,15,1,1,1,1,1,1,1,3,1,0,70,70,70,40,70,"TN",4,1,0,0,0,1,0,0,0,0,0,1,1,1,0
"3553",406004,0,2,1,1,1,1,3,1,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AZ",3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"3554",406005,1.3471,2,1,1,1,1,3,1,0,0,1,1,4,0,0,0,1,1,0,1,0,NA,NA,4,1,86,2,52,52,51,51,NA,NA,NA,NA,71,72,NA,72,32,62,86,43,87,87,62,62,42,42,62,72,18,62,62,63,72,3,62,52,72,62,1,1,1,1,1,1,-1,4,1,0,62,62,63,62,62,"NJ",2,0,1,0,0,0,0,0,1,0,1,0,1,0,1
"3555",406013,0.62489998,2,1,1,1,1,2,1,0,0,1,0,4,0,0,0,0,0,0,1,0,NA,NA,4,1,70,0,40,40,70,NA,NA,70,30,NA,NA,NA,85,70,15,60,70,15,85,85,85,85,60,30,85,85,30,60,70,85,85,0,70,85,85,85,1,1,1,0,1,1,-1,3,1,0,85,85,85,60,85,"WI",4,0,1,0,0,0,0,0,0,0,1,0,1,0,1
"3556",406016,1.0072,2,0,0,0,1,4,4,0,1,6,0,5,0,1,0,0,1,1,1,0,NA,NA,NA,NA,8,7,42,0,21,NA,NA,NA,NA,NA,16,11,NA,0,36,26,24,1,15,38,6,50,10,33,15,51,15,1,3,0,50,32,10,60,71,40,1,0,NA,0,0,NA,NA,1,1,0,51,50,50,1,50,"MA",4,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
"3557",406017,1.9056,2,1,1,1,1,6,7,0,0,1,1,5,0,0,0,0,0,0,0,1,0,0,4,2,0,70,30,0,30,85,NA,15,85,NA,NA,NA,85,15,70,100,100,30,30,15,30,50,85,85,70,50,70,50,30,85,50,50,70,40,50,50,0,1,1,-1,1,1,-1,2,1,-1,50,50,50,15,50,"IA",4,1,0,1,1,0,0,0,0,0,0,1,1,1,0
"3558",406018,1.3796999,2,0,1,0,1,5,4,1,0,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,4,50,50,50,70,NA,50,NA,50,70,NA,NA,NA,50,50,50,50,50,70,50,50,60,70,40,70,50,50,50,50,70,85,70,50,100,50,70,50,1,0,NA,-1,1,1,1,4,0,-1,50,50,50,15,50,"AZ",2,0,0,1,0,1,0,0,0,0,NA,NA,1,0,0
"3559",406022,0,2,1,1,0,1,4,2,0,0,1,1,5,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OH",4,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"3560",406023,0.85339999,2,0,1,1,1,NA,6,0,0,1,1,3,0,1,0,0,0,0,1,0,NA,NA,4,2,0,100,50,50,NA,50,NA,0,70,NA,NA,NA,50,50,100,50,70,60,15,30,70,70,50,30,40,15,15,40,0,85,50,30,70,15,60,0,1,1,1,0,1,1,NA,1,-1,1,50,15,70,0,85,"AL",3,1,0,0,0,0,0,0,0,0,NA,NA,1,1,0
"3561",406030,1.2517,2,1,1,1,1,2,1,0,0,5,1,6,0,1,1,1,1,0,1,0,NA,NA,4,1,99,2,1,51,85,42,NA,87,NA,50,NA,NA,86,99,2,31,100,NA,90,86,72,85,17,41,41,62,16,41,42,85,50,2,71,41,98,42,1,1,1,1,1,1,-1,3,0,1,61,69,76,62,92,"CA",4,0,1,0,1,0,0,0,0,0,1,0,1,0,1
"3562",406032,0.347,2,1,1,1,1,2,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,1,47,25,51,51,69,50,NA,72,40,NA,NA,NA,71,50,25,71,71,24,71,61,50,70,31,40,61,50,25,50,40,40,50,2,78,50,85,70,1,1,1,1,1,2,1,3,0,0,78,77,69,49,78,"IN",4,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"3563",406035,0,2,1,1,0,0,NA,1,1,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TN",3,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"3564",406041,0.86140001,2,1,1,0,1,6,7,1,0,1,1,5,0,1,0,0,0,0,0,0,NA,NA,4,2,44,93,52,NA,50,75,NA,NA,84,NA,NA,NA,72,40,98,78,95,60,69,51,50,71,70,71,70,71,56,58,71,100,70,60,70,50,68,72,1,0,NA,0,1,1,1,3,-1,1,99,99,96,50,99,"SC",3,1,0,1,0,1,0,0,0,0,0,1,1,1,0
"3565",406042,0.66850001,2,1,1,1,1,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,NA,NA,4,1,70,15,50,50,70,50,NA,70,40,NA,NA,NA,70,50,60,85,100,85,50,60,70,85,60,85,60,50,70,85,50,100,85,40,85,50,85,40,0,0,NA,0,1,1,-1,3,1,-1,50,50,50,51,50,"WI",2,0,1,0,1,0,0,0,0,0,1,0,1,0,1
"3566",406043,0,2,1,1,1,1,NA,1,1,0,2,1,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NC",3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3567",406044,0.39739999,2,1,1,1,1,1,3,0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1,70,0,50,50,51,NA,NA,50,50,NA,NA,NA,51,61,0,33,55,0,96,85,71,50,1,16,55,100,17,31,85,70,80,0,60,99,100,95,1,1,1,1,1,1,1,4,-1,1,51,51,51,85,50,"WI",5,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"3568",406045,0.36340001,2,1,1,0,0,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,NA,70,19,51,49,41,39,NA,NA,NA,NA,48,49,NA,53,50,50,86,47,73,75,58,50,55,60,40,98,36,66,50,86,99,55,69,80,90,60,1,0,NA,0,0,NA,-1,4,-1,1,51,52,51,40,51,"MN",3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"3569",406052,0.39340001,2,1,1,0,1,4,4,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,4,2,40,70,62,60,70,85,NA,NA,NA,NA,85,NA,NA,85,70,70,85,85,60,50,40,85,60,70,85,50,60,85,60,100,60,50,100,50,85,70,1,0,NA,-1,1,1,1,1,-1,-1,60,60,70,15,85,"VA",3,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"3570",406054,1.3133,2,0,0,0,NA,3,2,0,0,1,0,2,0,1,0,0,0,0,1,1,NA,NA,NA,NA,70,0,60,60,50,50,NA,50,50,NA,NA,NA,50,50,0,50,50,50,50,50,60,60,0,50,40,50,50,0,50,50,50,50,50,NA,85,70,1,1,1,1,1,1,NA,4,1,1,100,100,100,100,100,"MO",1,0,1,1,1,0,0,0,0,0,NA,NA,0,0,0
"3571",406058,0.96179998,2,1,1,1,1,7,7,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,4,2,0,100,NA,50,50,NA,NA,NA,85,NA,NA,NA,50,NA,NA,NA,50,85,15,30,50,85,50,50,50,30,30,50,40,100,85,60,85,15,70,0,0,-1,2,0,1,1,NA,1,0,0,50,50,50,40,50,"AL",3,1,0,1,0,0,0,0,0,0,0,1,1,1,0
"3572",406060,1.6665,2,1,1,1,1,2,1,0,0,1,1,5,0,1,1,1,0,0,1,0,0,1,4,1,85,15,50,50,NA,30,NA,70,30,NA,NA,NA,70,70,30,50,85,30,85,60,70,60,30,40,40,85,30,60,40,70,70,15,70,50,85,40,1,1,1,0,1,1,1,4,-1,1,50,70,70,40,85,"PA",4,0,1,0,0,0,0,0,0,0,1,0,1,0,1
"3573",406066,0,2,0,0,0,NA,NA,6,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",1,1,0,1,1,0,0,0,0,0,NA,NA,0,0,0
"3574",406070,0.60149997,2,1,1,1,1,1,1,0,0,1,0,5,0,1,1,1,0,0,0,0,0,0,4,1,85,0,30,40,70,NA,NA,NA,NA,NA,100,85,NA,70,0,40,85,40,85,85,85,100,70,15,60,100,30,85,100,50,100,0,85,100,85,70,1,1,1,0,1,1,-1,4,1,1,100,100,100,85,100,"MA",4,0,1,1,0,0,0,1,0,0,1,0,1,0,1
"3575",406073,0.74769998,2,1,1,1,1,6,7,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,4,2,0,40,50,50,50,70,NA,50,70,NA,NA,NA,50,50,85,50,70,100,40,15,50,70,50,85,60,50,40,60,50,100,60,50,85,50,70,15,1,1,2,1,1,1,1,2,0,1,100,85,85,40,85,"FL",4,1,0,1,0,1,0,0,0,0,0,1,1,1,0
"3576",406076,0,2,1,1,0,1,6,4,1,0,1,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
"3577",406080,0.40630001,2,0,1,0,1,NA,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,4,2,0,100,50,60,50,60,NA,50,50,NA,NA,NA,60,50,60,60,70,60,85,50,85,70,60,50,50,85,40,50,50,85,50,50,100,60,70,85,1,1,1,1,1,1,NA,1,-1,1,70,30,60,15,85,"KY",3,0,1,0,0,0,0,0,0,0,NA,NA,1,1,0
"3578",406081,0.82459998,2,1,1,1,1,7,7,1,0,1,1,1,1,1,0,1,0,0,0,0,NA,NA,4,2,0,100,50,50,NA,70,NA,50,100,NA,NA,NA,15,0,100,0,40,50,30,15,30,50,40,100,30,0,40,50,0,100,50,85,100,0,60,0,1,1,1,1,1,1,NA,1,-1,0,50,30,15,0,100,"KY",4,1,0,0,0,1,0,0,0,0,0,1,1,1,0
"3579",406082,1.339,2,1,1,1,1,2,1,0,0,1,1,6,0,0,0,0,0,0,0,1,NA,NA,4,1,85,0,0,0,50,60,NA,100,NA,50,NA,NA,60,70,0,50,70,0,100,50,40,85,30,0,40,85,0,50,70,70,100,0,50,50,85,50,-1,1,1,0,1,1,-1,4,1,1,50,50,50,50,50,"CA",5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"3580",406084,0.77100003,2,1,1,1,1,5,5,1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,15,70,50,50,60,60,NA,50,100,NA,NA,NA,60,50,60,50,70,50,50,30,50,50,50,50,15,50,50,50,50,100,100,50,50,50,50,50,-1,1,2,-1,1,2,1,3,1,-1,100,100,100,50,100,"SC",4,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"3581",406094,1.2948,2,0,1,0,1,6,5,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,4,2,0,70,50,40,40,75,NA,15,85,NA,NA,NA,30,40,90,70,10,50,55,40,30,95,50,70,65,60,0,50,45,95,90,80,75,40,100,10,-1,1,1,-1,-1,1,NA,3,1,1,75,80,80,10,80,"FL",4,0,0,1,0,0,0,1,0,0,NA,NA,1,1,0
"3582",406096,1.2609,2,0,1,0,0,2,2,0,0,3,0,4,0,0,0,0,0,0,1,1,0,0,4,1,40,0,60,50,50,50,NA,50,50,NA,NA,NA,50,50,50,70,70,40,70,70,50,60,40,40,85,100,60,60,60,70,70,50,85,50,85,40,1,1,1,0,1,2,-1,4,1,1,85,60,40,50,70,"IL",4,0,1,1,0,1,0,0,0,0,NA,NA,1,0,1
"3583",406098,0.68550003,2,1,1,0,1,5,5,1,0,4,1,1,0,1,0,0,1,0,0,0,NA,NA,3,NA,0,30,31,32,32,32,NA,NA,NA,NA,41,32,NA,15,30,31,17,51,2,41,51,99,32,51,51,42,30,51,51,51,52,42,52,42,51,41,1,-1,1,-1,0,NA,1,3,0,1,62,61,72,63,61,"MN",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3584",406101,0,2,0,0,0,1,3,4,1,0,3,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA",4,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
